Date,Location,MaxTemp,MinTemp,Rainfall,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm
2014-02-21,Albury,26.8,8.4,0,15,7,59,33,1018.7,1016.5
2014-02-22,Albury,29.8,10.6,0,7,15,68,32,1020.2,1017.8
2014-02-23,Albury,31.4,13.1,0,6,9,53,32,1021.4,1018.1
2014-02-24,Albury,33,14.5,0,0,11,61,27,1019.6,1015.9
2014-02-25,Albury,34.6,14.8,0,2,20,63,23,1014.3,1008.9
2014-02-26,Albury,31.4,17.5,0,0,19,74,45,1009.5,1008.1
2014-02-27,Albury,30.6,10.8,0,4,13,66,25,1016.7,1014.9
2014-02-28,Albury,27.7,16.4,0,15,17,58,47,1020.2,1019.2
2014-03-01,Albury,27.2,17,8.8,0,7,94,54,1020.9,1018
2014-03-02,Albury,30,15.8,0,11,9,83,36,1020.5,1018.4
2014-03-03,Albury,32.3,15.9,0,6,9,68,33,1024,1021.1
2014-03-04,Albury,32.2,15.9,0,6,4,63,34,1024.5,1019.9
2014-03-05,Albury,31.5,19.7,0.2,13,7,76,44,1017.2,1013.9
2014-03-06,Albury,32.6,16.1,0.2,2,19,76,35,1017,1014.4
2014-03-07,Albury,29.1,10.2,0,0,17,60,22,1020.1,1018.4
2014-03-08,Albury,32.5,13.3,0,0,15,59,25,1020.8,1017.4
2014-03-09,Albury,31.5,14,0,7,13,62,33,1021.3,1017.4
2014-03-10,Albury,34.5,14.9,0,7,11,62,29,1022.1,1018.8
2014-03-11,Albury,34.3,18.6,0,0,19,59,27,1021.2,1017.2
2014-03-12,Albury,30.1,19,2.8,6,19,90,33,1017.9,1015.2
2014-03-13,Albury,29.1,12.1,0,0,11,77,42,1018.8,1015.3
2014-03-14,Albury,31.9,14.4,0,0,24,68,18,1015.5,1011.7
2014-03-15,Albury,31,12.6,0,6,24,59,28,1009.8,1004.5
2014-03-16,Albury,20,13,2.6,24,26,70,38,1007.9,1008
2014-03-17,Albury,25.1,9.4,0,7,13,77,47,1016.4,1015.1
2014-03-18,Albury,27.8,12.8,0,4,19,87,42,1020.4,1019.7
2014-03-19,Albury,29.5,9.9,0,0,13,70,25,1025.1,1022.7
2014-03-20,Albury,32.5,10.3,0,0,9,59,31,1025.6,1020.6
2014-03-21,Albury,30.8,16,0,13,35,54,56,1019.1,1015.1
2014-03-22,Albury,25.5,14,4.4,0,15,85,30,1017.1,1016.2
2014-03-23,Albury,23.2,8.6,0,0,15,81,33,1017.6,1015.7
2014-03-24,Albury,20.7,10.6,0,7,9,78,49,1017.3,1017
2014-03-25,Albury,27.3,13.8,2.4,9,20,79,45,1021.1,1019.6
2014-03-26,Albury,21.9,14.4,0,2,9,83,78,1023.8,1021.4
2014-03-27,Albury,26.2,17.4,16.6,9,15,100,68,1018.7,1016.1
2014-03-28,Albury,25.8,17.6,0.4,6,7,92,56,1016.1,1013.1
2014-03-29,Albury,26.7,14.6,0,6,11,81,60,1016.9,1015.5
2014-03-30,Albury,19.7,13.8,0.4,6,9,86,98,1020.4,1020.8
2014-03-31,Albury,26.7,11.6,9.2,2,7,100,50,1021.8,1018.8
2014-04-01,Albury,28.3,14.6,0,0,11,90,51,1019.8,1016.7
2014-04-02,Albury,28.5,13.8,0,2,9,86,46,1017.2,1014.2
2014-04-03,Albury,21.6,17.6,1.6,0,9,94,81,1016.7,1016.9
2014-04-04,Albury,19.6,14.9,9,11,9,95,88,1019,1017.7
2014-04-05,Albury,23.3,14.5,16.8,9,9,100,67,1020.3,1018.9
2014-04-06,Albury,25.2,11.5,0,9,6,65,43,1023.1,1020.8
2014-04-07,Albury,24.9,12.8,0,6,7,79,41,1025.3,1021.2
2014-04-08,Albury,25,12.4,0,6,9,78,48,1023.2,1018.8
2014-04-09,Albury,18.2,15.8,5,9,7,96,85,1021.2,1018.4
2014-04-10,Albury,17.6,15.7,12.4,11,13,100,100,1015.2,1010.5
2014-04-11,Albury,24,16.4,66.2,7,15,100,68,1007.2,1005.8
2014-04-12,Albury,23.8,10.9,0.4,6,17,69,46,1015.2,1014.7
2014-04-13,Albury,23.9,12.1,0,11,15,61,48,1019.4,1016.3
2014-04-14,Albury,21,13,0,17,15,57,43,1021.6,1019.2
2014-04-15,Albury,22.4,8.2,0,6,11,63,41,1023,1019.6
2014-04-16,Albury,21.8,8.7,0,4,13,73,47,1021.8,1018.8
2014-04-17,Albury,22.4,7,0,4,9,75,47,1022,1019.3
2014-04-18,Albury,21.5,7.9,0,0,19,89,57,1018.4,1014.3
2014-04-19,Albury,18.1,4.3,0.4,7,13,70,47,1019.8,1016.7
2014-04-20,Albury,16.4,3.8,0,0,17,86,49,1020.2,1018.1
2014-04-21,Albury,17.4,4,0,7,9,80,55,1022.8,1019.6
2014-04-22,Albury,22.2,8.2,0,2,19,78,48,1019.3,1015
2014-04-23,Albury,22.5,12.3,1.6,6,13,82,52,1017.3,1013.9
2014-04-24,Albury,20.9,9.2,0,0,17,78,56,1016.1,1015.4
2014-04-25,Albury,22.5,5.3,0,2,11,71,51,1021.6,1015.4
2014-04-26,Albury,22.8,11.1,0,0,24,90,46,1014.9,1012.5
2014-04-27,Albury,21.1,5.3,0,2,11,73,57,1022.4,1020.5
2014-04-28,Albury,22.9,7.8,0,6,9,84,60,1024.3,1019.7
2014-04-29,Albury,22.6,10.4,0,0,13,94,65,1016.3,1009.7
2014-04-30,Albury,18.1,10.5,15,17,11,89,58,1016.2,1015.7
2014-05-01,Albury,17.3,5.5,0,0,6,72,58,1018.4,1014
2014-05-02,Albury,14.5,5.1,0,6,11,83,52,1008.4,1002.3
2014-05-03,Albury,12,8.4,3.8,6,19,96,82,998.4,998.4
2014-05-04,Albury,15.1,7.9,0.4,24,22,77,53,1006.7,1009.2
2014-05-05,Albury,15,9.1,0,17,11,78,60,1020.3,1020
2014-05-06,Albury,16.4,9.6,0.2,7,13,97,56,1023.8,1021.8
2014-05-07,Albury,16.3,3.2,0,9,11,77,45,1026,1024.2
2014-05-08,Albury,16.6,2.3,0,7,11,67,47,1028.6,1024.9
2014-05-09,Albury,17.8,3.3,0,0,7,74,61,1026,1021.7
2014-05-10,Albury,13.9,8.9,2.6,4,13,99,97,1021.9,1019
2014-05-11,Albury,18,8.1,11.4,7,17,100,71,1025,1024.7
2014-05-12,Albury,19.3,6.1,0,2,9,100,66,1031.5,1029.1
2014-05-13,Albury,18.1,4.9,0.2,6,9,98,65,1030.9,1027.6
2014-05-14,Albury,18.8,4.9,0,0,9,88,65,1029.1,1025.6
2014-05-15,Albury,18.5,6.1,0,2,11,99,62,1028.2,1025.3
2014-05-16,Albury,20.2,6.6,0,6,7,85,61,1030.2,1027.9
2014-05-17,Albury,19.5,6.5,0,0,7,87,66,1029.7,1026.2
2014-05-18,Albury,18.7,9.2,0,4,6,98,70,1028.7,1025.5
2014-05-19,Albury,19.6,7.8,0,0,13,95,68,1026.2,1022.6
2014-05-20,Albury,20.5,10.1,4.2,6,13,100,68,1023,1020.7
2014-05-21,Albury,20.3,9.4,0,0,7,100,77,1025.2,1022.8
2014-05-22,Albury,18.9,8.5,0.2,2,13,NA,72,1023.5,1019
2014-05-23,Albury,20.4,8.1,0.2,6,7,100,80,1017.8,1014.4
2014-05-24,Albury,19.1,11,1.4,2,13,100,72,1017.5,1015.7
2014-05-25,Albury,18.8,7.7,0,0,11,100,77,1020.1,1018
2014-05-26,Albury,22.2,8.8,0.2,6,7,NA,71,1022.6,1018.7
2014-05-27,Albury,17.5,12.4,0.6,13,20,68,95,1012.2,1006.4
2014-05-28,Albury,14,10.6,36.4,13,15,93,88,1014.4,1015.9
2014-05-29,Albury,17.5,8.8,0.4,6,2,100,64,1025,1023.5
2014-05-30,Albury,18.5,6.7,0,0,6,84,59,1026.9,1023.9
2014-05-31,Albury,18.7,5.5,0,4,7,98,67,1024.2,1019.4
2014-06-01,Albury,14,10,8.2,9,6,95,95,1018.2,1017.9
2014-06-02,Albury,15.8,10.1,2.2,7,11,99,79,1018.9,1016.8
2014-06-03,Albury,13.8,11.4,0.6,15,15,89,82,1019.3,1019
2014-06-04,Albury,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-05,Albury,15.6,6.3,NA,0,7,99,77,1029.1,1026.5
2014-06-06,Albury,16,4.7,0.2,0,9,82,54,1029.5,1027.3
2014-06-07,Albury,16,2.6,0,0,11,86,65,1030.8,1027.7
2014-06-08,Albury,14.9,1,0,2,13,89,54,1030.5,1028.9
2014-06-09,Albury,18,1.2,0,7,11,82,54,1032.1,1029.7
2014-06-10,Albury,16.8,2.5,0,2,4,82,61,1033.5,1028.9
2014-06-11,Albury,14.9,1.7,0,0,9,100,70,1028.4,1023
2014-06-12,Albury,16.6,3.8,0,0,15,98,63,1021.2,1017.7
2014-06-13,Albury,12.2,7.9,3.6,0,9,100,100,1016.1,1013.2
2014-06-14,Albury,15.2,8.2,17.4,7,11,NA,77,1013.8,1011.7
2014-06-15,Albury,16.4,6.6,1,4,17,100,53,1015.4,1015.4
2014-06-16,Albury,11.7,1.7,0,0,9,100,98,1023.8,1021.8
2014-06-17,Albury,13.8,5.7,6.8,11,0,95,77,1027.9,1028.7
2014-06-18,Albury,11.3,4.2,0,7,0,100,84,1032.5,1030.2
2014-06-19,Albury,11.2,5.4,0,7,6,96,83,1028.4,1024
2014-06-20,Albury,16.5,3.2,0,0,13,100,60,1019.1,1015.8
2014-06-21,Albury,15.1,6.9,0.4,2,9,97,75,1020.5,1019.8
2014-06-22,Albury,14.4,3.6,0.2,6,7,100,79,1024.6,1020.5
2014-06-23,Albury,12.2,5.8,0,20,28,80,86,1011.3,1003
2014-06-24,Albury,12.2,5.7,8.6,24,35,95,70,1004.1,1002.1
2014-06-25,Albury,13.2,5.8,7.6,20,22,86,73,1015,1016
2014-06-26,Albury,14.6,9.2,1.4,17,20,91,63,1020.1,1019.9
2014-06-27,Albury,14.4,8.4,0.4,13,20,85,69,1019.7,1013.8
2014-06-28,Albury,12.4,9,1.4,17,24,78,74,1002,998.9
2014-06-29,Albury,10.7,6.4,5,22,20,98,84,1004.9,1006.3
2014-06-30,Albury,10.1,2,1.2,6,17,97,73,1019.9,1020.3
2014-07-01,Albury,11.1,4.9,1,9,11,100,80,1027.8,1028.2
2014-07-02,Albury,12.2,5.5,0,6,7,100,78,1030.8,1028.3
2014-07-03,Albury,13.9,4.7,0,0,2,100,68,1028.8,1024.8
2014-07-04,Albury,13.9,3.6,0.2,7,15,100,67,1021.8,1017
2014-07-05,Albury,11.1,4.1,1.8,17,11,93,85,1016.3,1015.9
2014-07-06,Albury,9.6,7.2,0,13,19,94,89,1016.2,1015.1
2014-07-07,Albury,10.7,4.8,0,6,6,100,77,1018.4,1016.5
2014-07-08,Albury,13.3,6.1,0,0,17,93,70,1016.7,1011.6
2014-07-09,Albury,11.6,5,3.8,11,13,89,87,1003.2,998.8
2014-07-10,Albury,10.5,6.7,9.8,19,17,87,91,1008.7,1010.6
2014-07-11,Albury,11.3,7.1,0.4,9,13,91,86,1021,1019.5
2014-07-12,Albury,12.3,7.4,4.4,9,28,98,59,1019.6,1020.6
2014-07-13,Albury,11.8,-0.5,0,2,13,100,62,1031.9,1030.5
2014-07-14,Albury,12.6,-0.9,0.2,2,9,100,54,1034,1029.8
2014-07-15,Albury,11.3,3.5,0.2,6,13,96,90,1022.7,1018.1
2014-07-16,Albury,14.2,6,7.8,9,15,100,69,1014,1013.2
2014-07-17,Albury,12.4,8.1,2,26,22,86,56,1013,1011.7
2014-07-18,Albury,13.2,3.4,6.6,20,26,87,50,1017.7,1019.4
2014-07-19,Albury,15.1,-1.7,0,4,7,93,56,1027.4,1026.4
2014-07-20,Albury,13.7,-2.1,0,0,6,90,50,1029,1026.6
2014-07-21,Albury,13.2,0.3,0,2,6,100,58,1027.5,1024.1
2014-07-22,Albury,13.8,-1.3,0.2,0,6,89,54,1026.6,1023.7
2014-07-23,Albury,14.6,-1.5,0,0,6,93,63,1026,1021.1
2014-07-24,Albury,12.4,1,0,0,11,96,79,1019.8,1016.4
2014-07-25,Albury,17.8,2.2,1.8,0,11,100,61,1021,1019.5
2014-07-26,Albury,13.6,4.2,0.2,4,9,100,77,1025.4,1023.9
2014-07-27,Albury,12.7,6.7,0,7,6,100,83,1027.3,1025.2
2014-07-28,Albury,15,2.7,0.2,0,17,100,66,1022.5,1018.4
2014-07-29,Albury,16.9,3,0,0,22,100,58,1018.4,1015.1
2014-07-30,Albury,15.4,7.9,0,24,17,84,78,1017.7,1016.2
2014-07-31,Albury,19.7,8.9,0.4,11,30,63,37,1012.1,1003.7
2014-08-01,Albury,8.7,4.7,1,13,19,85,81,1010.3,1010.4
2014-08-02,Albury,11.5,-1.1,2.2,4,7,89,56,1029.1,1029.7
2014-08-03,Albury,12.7,-1.7,0.2,0,9,84,44,1035.5,1032.6
2014-08-04,Albury,14,-1.8,0,0,6,79,48,1035.6,1032
2014-08-05,Albury,13.5,-2.8,0,6,13,94,56,1035.9,1032.6
2014-08-06,Albury,10.5,0.1,0.2,2,2,100,81,1035,1031.5
2014-08-07,Albury,14.6,3.6,0,0,11,92,63,1032.2,1029.4
2014-08-08,Albury,13.8,2,0,6,7,100,73,1032.6,1030.3
2014-08-09,Albury,14.2,1.7,0,4,4,100,64,1031.6,1027.5
2014-08-10,Albury,14.6,5.5,0,2,24,95,49,1023.3,1022.3
2014-08-11,Albury,12,-1.3,0.2,6,2,81,41,1029,1027.3
2014-08-12,Albury,14.1,-1.7,0,9,7,65,35,1032.5,1030.1
2014-08-13,Albury,14.6,-1.5,0,6,11,76,42,1035,1032.3
2014-08-14,Albury,16.2,-0.7,0,0,4,79,48,1035.9,1032.8
2014-08-15,Albury,17,0.3,0,6,6,83,51,1031.7,1025.7
2014-08-16,Albury,15.3,0.9,0,4,6,87,64,1022.7,1018.1
2014-08-17,Albury,11.6,6.6,0,9,13,75,89,1013.9,1011.5
2014-08-18,Albury,18.3,7.6,6.6,6,20,81,52,1013.6,1013.2
2014-08-19,Albury,18.7,4,0,0,7,86,54,1020.8,1019.8
2014-08-20,Albury,16.3,2,0,0,9,75,57,1026.6,1024.8
2014-08-21,Albury,17.5,2.3,0,2,7,81,48,1030.7,1027.7
2014-08-22,Albury,18.5,2.6,0,4,7,77,46,1032.6,1028.5
2014-08-23,Albury,19.8,2.9,0,4,11,74,51,1031.5,1027.4
2014-08-24,Albury,17.8,3.8,0,6,13,93,67,1028.8,1025.6
2014-08-25,Albury,17.3,2,0,4,9,100,47,1027.3,1024.1
2014-08-26,Albury,20.2,4.7,0,17,15,63,39,1026.2,1024.1
2014-08-27,Albury,19.1,3.5,0,0,9,72,43,1028.2,1025.5
2014-08-28,Albury,18.7,2.3,0,0,6,75,45,1030.4,1027.1
2014-08-29,Albury,19.3,2.5,0,6,9,79,52,1029.6,1025.3
2014-08-30,Albury,18.8,2.3,0,0,15,79,52,1027.4,1022.9
2014-08-31,Albury,19.6,2.8,0,4,13,81,54,1023.1,1017.8
2014-09-01,Albury,20.5,4.6,0,9,17,83,40,1014.7,1008.8
2014-09-02,Albury,15.6,6.6,1,17,35,79,73,1014.3,1014.6
2014-09-03,Albury,15.4,-0.6,0.6,6,13,71,48,1021.3,1017.4
2014-09-04,Albury,16.3,0.2,0,2,9,70,49,1020.1,1017.2
2014-09-05,Albury,18,2.3,0,6,9,68,45,1025,1023.1
2014-09-06,Albury,18.8,3.3,0,0,9,72,41,1031.2,1027.8
2014-09-07,Albury,20.3,2.2,0,9,11,77,41,1031.4,1026.2
2014-09-08,Albury,20.3,3.7,0,6,22,73,47,1026.7,1019.7
2014-09-09,Albury,18.4,11.7,0.2,20,17,66,82,1013.2,1006.8
2014-09-10,Albury,16.5,7.7,12.4,11,13,85,63,1012,1013.2
2014-09-11,Albury,17.8,10.1,0,20,28,70,61,1018.2,1017.4
2014-09-12,Albury,17.4,1.7,0,2,7,73,41,1025.9,1023.9
2014-09-13,Albury,19.3,2.6,0,7,7,77,51,1026.7,1022.4
2014-09-14,Albury,20.1,3.2,0,9,19,100,47,1022,1018.4
2014-09-15,Albury,20.7,4.8,0,7,17,81,46,1017.6,1012.2
2014-09-16,Albury,19,7.8,0,13,11,68,64,1009.7,1008.4
2014-09-17,Albury,16.1,6.8,0.2,9,28,74,54,1015,1013.9
2014-09-18,Albury,15,3.8,0,15,22,76,52,1022,1020.5
2014-09-19,Albury,16.6,1.1,0,0,17,77,52,1024.5,1021
2014-09-20,Albury,18.9,2.9,0,7,9,67,47,1025.6,1023.6
2014-09-21,Albury,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,Albury,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-23,Albury,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,Albury,19.8,7.8,NA,7,20,88,59,1021.3,1015.2
2014-09-25,Albury,21.8,12.7,41,17,7,93,60,1013.1,1012.8
2014-09-26,Albury,17.8,6.8,0.6,9,6,93,67,1018.2,1016.9
2014-09-27,Albury,20.6,5.3,0,9,17,82,51,1022.3,1020
2014-09-28,Albury,24.1,7.3,0,6,20,77,53,1021.4,1013.9
2014-09-29,Albury,21.9,11.3,0,9,17,49,48,1015.5,1014
2014-09-30,Albury,24.3,7.3,0,4,30,76,39,1013.6,1008.7
2014-10-01,Albury,16.3,5.3,0,17,28,64,43,1022.7,1021.6
2014-10-02,Albury,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-03,Albury,22.8,4.9,NA,4,9,80,38,1020.9,1017.1
2014-10-04,Albury,23.5,5.8,0,6,11,73,43,1019.3,1015.6
2014-10-05,Albury,28.3,8.6,0,2,11,83,39,1016.9,1013.4
2014-10-06,Albury,29.9,12.9,0,6,15,73,27,1013.3,1006.9
2014-10-07,Albury,18.6,11.7,9.6,17,24,76,50,1011.9,1012.8
2014-10-08,Albury,18.6,5.1,0,2,26,69,48,1021.1,1020
2014-10-09,Albury,21.5,5.7,0,7,6,78,41,1023.8,1019.7
2014-10-10,Albury,23.6,7.6,0,0,11,82,49,1018.5,1014.8
2014-10-11,Albury,27.4,7.1,0,7,15,70,46,1016.4,1013.3
2014-10-12,Albury,30.3,8.2,0,6,22,67,32,1013.9,1007.5
2014-10-13,Albury,19.3,14.8,3.4,13,33,79,56,1006.9,1007.5
2014-10-14,Albury,18.1,7.3,3.2,11,17,87,61,1013.5,1015.7
2014-10-15,Albury,19.5,2.9,0.2,4,2,73,42,1018.9,1016.2
2014-10-16,Albury,19.3,3.5,0.2,2,26,70,44,1019.5,1018.3
2014-10-17,Albury,20.3,5.1,0,13,13,60,38,1025.4,1024.1
2014-10-18,Albury,23.1,5.3,0,9,9,75,37,1029.1,1025.5
2014-10-19,Albury,26.8,8.2,0,0,15,67,43,1026.7,1022.3
2014-10-20,Albury,26.9,10.7,0,19,11,58,38,1024.8,1022.6
2014-10-21,Albury,26.3,9.5,0,9,7,69,42,1028.3,1024.7
2014-10-22,Albury,29,10.8,0,9,11,76,43,1023.9,1018.7
2014-10-23,Albury,32.1,14.5,0,2,15,70,31,1017.6,1013.6
2014-10-24,Albury,32.9,16.9,0,15,26,44,25,1014.4,1010.4
2014-10-25,Albury,32.4,11.9,0,4,13,62,30,1016.1,1011.8
2014-10-26,Albury,29.1,11.8,0,2,22,70,28,1011.5,1010.3
2014-10-27,Albury,22,14.3,0.2,7,30,81,52,1005.5,1006.8
2014-10-28,Albury,19.9,6.4,1,15,22,62,47,1015.2,1013.8
2014-10-29,Albury,24.4,7.6,0,11,13,59,32,1018.8,1015.6
2014-10-30,Albury,29,8.9,1.8,6,20,67,24,1015.8,1012
2014-10-31,Albury,33.8,9.1,0,7,7,60,19,1012,1005.2
2014-11-01,Albury,21.7,15.2,0,22,35,43,37,1002.3,1005
2014-11-02,Albury,19.1,5.5,5,17,26,63,38,1020.8,1021
2014-11-03,Albury,24.4,5.8,0,9,11,65,20,1024.4,1021.2
2014-11-04,Albury,27.9,9.6,0,9,6,63,18,1020.9,1015.5
2014-11-05,Albury,26,12,0,6,24,71,34,1013.3,1012.1
2014-11-06,Albury,25.8,7.8,0,9,13,62,25,1015.5,1013
2014-11-07,Albury,29.9,9.2,0,7,11,52,27,1019.1,1016.8
2014-11-08,Albury,34,11.1,0,6,11,59,16,1019.8,1014.5
2014-11-09,Albury,30.7,13.6,0,9,24,52,20,1016.1,1015
2014-11-10,Albury,29.3,10,0,7,19,57,16,1018.5,1015.6
2014-11-11,Albury,29.3,9.4,0,9,11,43,24,1019.2,1015.5
2014-11-12,Albury,30.5,9.9,0,9,9,59,29,1017.5,1013
2014-11-13,Albury,33.2,12.7,0,6,9,54,15,1015.2,1011.3
2014-11-14,Albury,37.9,14.2,0,6,31,47,15,1009.1,1006.9
2014-11-15,Albury,24.3,17.5,0,6,15,61,37,1008.9,1008.9
2014-11-16,Albury,21.1,14.6,24.4,28,33,89,52,1004.5,1007.3
2014-11-17,Albury,22.4,8.3,0.2,17,20,59,41,1015,1014.7
2014-11-18,Albury,26.6,9.4,0,6,15,64,25,1018.7,1016.9
2014-11-19,Albury,29.7,10.4,0,7,11,65,19,1019.6,1015.2
2014-11-20,Albury,34.6,11.8,0,6,22,57,13,1012.7,1006.2
2014-11-21,Albury,29.5,18.5,0,17,26,57,28,1009.2,1008.7
2014-11-22,Albury,33.2,12.6,0,9,15,58,21,1013,1010.1
2014-11-23,Albury,36.2,17.3,0.6,9,26,64,25,1011.3,1008.7
2014-11-24,Albury,26.6,19.8,0,11,17,52,81,1012.5,1008.9
2014-11-25,Albury,22.8,10.1,27,17,24,63,34,1018.2,1017.6
2014-11-26,Albury,26,9.7,0.2,4,17,62,34,1019.9,1017.2
2014-11-27,Albury,28.3,12.8,0,17,9,50,24,1021.3,1018.6
2014-11-28,Albury,29.8,12.5,0,7,9,57,32,1021.8,1017.3
2014-11-29,Albury,32.3,14.7,0,11,9,53,29,1016.4,1011.2
2014-11-30,Albury,32.7,20.6,0,20,17,49,36,1011.2,1006.8
2014-12-01,Albury,32.4,20.5,0,20,6,55,69,1008.7,1004.1
2014-12-02,Albury,33.2,15.5,13.2,7,20,76,21,1009.5,1007.1
2014-12-03,Albury,25.8,14.8,0,4,13,70,67,1011.8,1011.7
2014-12-04,Albury,30.2,17.5,13.4,7,13,80,48,1011,1007.2
2014-12-05,Albury,28.9,17.2,0,11,15,59,69,1007,1003
2014-12-06,Albury,26.3,16,0.8,9,11,65,59,1005,1003.7
2014-12-07,Albury,23.7,15.7,4.4,17,13,73,78,1005.6,1004.2
2014-12-08,Albury,27.7,13.9,1.4,6,22,74,42,1007.5,1007
2014-12-09,Albury,31.2,13.9,0,9,7,67,32,1013.3,1010.8
2014-12-10,Albury,29.7,15,0,7,20,72,37,1012.4,1007.5
2014-12-11,Albury,27.4,15.8,1.4,17,33,64,52,1009.7,1010.6
2014-12-12,Albury,27.5,12.9,0,22,17,46,35,1019.1,1017.1
2014-12-13,Albury,29.1,13,0,15,9,44,32,1018.5,1012.6
2014-12-14,Albury,29.1,13.1,0,7,11,62,34,1012.7,1009.4
2014-12-15,Albury,35.6,14.2,0,9,9,51,18,1008.8,1004.3
2014-12-16,Albury,34.9,20.3,0.4,24,31,38,11,997.8,996.9
2014-12-17,Albury,26.4,11.7,0,9,11,39,20,1006.8,1005.6
2014-12-18,Albury,29.3,10.5,0,7,26,50,19,1007.9,1004.9
2014-12-19,Albury,25,10.2,0,7,22,50,27,1013.9,1012.8
2014-12-20,Albury,30,11.1,0,6,13,51,28,1017.2,1014.2
2014-12-21,Albury,33.6,14.1,0,7,19,55,23,1016.1,1012.4
2014-12-22,Albury,35.5,17.5,0,11,11,47,50,1012.9,1010
2014-12-23,Albury,33.4,21.2,0.6,13,26,68,27,1010.8,1007
2014-12-24,Albury,33.7,18,0.4,7,22,66,30,1011.3,1008.6
2014-12-25,Albury,32.2,14.4,0,2,20,62,25,1009,1005.2
2014-12-26,Albury,25.7,15.1,0,24,15,42,23,1012.4,1012.1
2014-12-27,Albury,28.9,9.9,0,11,9,52,26,1019.3,1016.2
2014-12-28,Albury,31.7,16.2,0,11,13,52,30,1016.3,1010.3
2014-12-29,Albury,33.7,17.7,0,19,44,51,15,1005.7,998.7
2014-12-30,Albury,27,12,1.4,20,26,47,30,1009.9,1008.6
2014-12-31,Albury,30.6,10.1,0,6,17,46,12,1013.7,1011.9
2015-01-01,Albury,33.5,11.4,0,7,11,45,14,1013.5,1011
2015-01-02,Albury,39.6,15.5,0,9,9,45,12,1016,1012.4
2015-01-03,Albury,38.3,17.1,0,20,20,35,19,1017.9,1012.3
2015-01-04,Albury,33.1,26,0,7,7,46,37,1013.6,1012.1
2015-01-05,Albury,35.2,19,0,7,9,60,34,1017.4,1014.7
2015-01-06,Albury,36.1,20.5,0,9,13,54,25,1019.1,1016
2015-01-07,Albury,36.5,20.3,0,9,19,54,29,1018,1013.3
2015-01-08,Albury,34.1,20.7,0,13,26,45,55,1012.4,1007.6
2015-01-09,Albury,26.4,20.4,5.4,9,20,94,65,1009,1007.4
2015-01-10,Albury,21.7,19.7,7,7,13,97,95,1010.9,1010.3
2015-01-11,Albury,30.6,18.4,12.6,9,11,83,49,1012.5,1010
2015-01-12,Albury,33.1,17.6,0.2,13,7,55,33,1013.5,1009.3
2015-01-13,Albury,27,18.1,0,20,13,47,95,1006.7,1000.9
2015-01-14,Albury,28.1,17.9,46.8,15,22,96,53,1000.4,1000.2
2015-01-15,Albury,28.3,13.5,0.4,9,20,69,39,1006.4,1004.5
2015-01-16,Albury,28.4,11.4,0,7,20,63,31,1010.2,1007.4
2015-01-17,Albury,27.6,15.8,0,19,20,57,35,1010,1008.8
2015-01-18,Albury,28,12.1,0,4,11,56,28,1012.8,1011
2015-01-19,Albury,28.6,14.7,0,20,9,45,28,1013.3,1010.5
2015-01-20,Albury,31.1,14.4,0,17,19,50,34,1009.7,1005.5
2015-01-21,Albury,28.8,18.1,8.4,6,11,75,49,1009.8,1009.2
2015-01-22,Albury,33.7,17.7,0,7,9,64,37,1012.7,1008.2
2015-01-23,Albury,36,20.2,0,13,13,56,33,1007.6,1002.8
2015-01-24,Albury,30.8,20.1,15.8,0,13,76,46,1005.4,1002.8
2015-01-25,Albury,26.9,18,0.2,19,22,50,31,1005.6,1005.2
2015-01-26,Albury,26,11.5,0,9,9,59,27,1012.8,1010.6
2015-01-27,Albury,28.9,15.4,0,19,9,56,42,1012.4,1009
2015-01-28,Albury,27.5,16.6,0,22,24,53,34,1013.9,1012.2
2015-01-29,Albury,25,14,0,15,15,48,31,1016.2,1012.8
2015-01-30,Albury,24,9.2,0,9,19,49,37,1012.8,1009.7
2015-01-31,Albury,26.8,10.5,0,6,2,59,36,1009.4,1006.9
2015-02-01,Albury,28.5,13.8,0,11,11,62,34,1009.4,1007.6
2015-02-02,Albury,29,16.9,0,20,20,48,32,1015.4,1014.5
2015-02-03,Albury,29.8,13.6,0,7,11,54,36,1020.2,1016.1
2015-02-04,Albury,29.5,15.2,0,19,13,42,34,1014.4,1012.2
2015-02-05,Albury,31.4,15,0,19,11,57,33,1021.5,1019.9
2015-02-06,Albury,33.1,15.7,0,13,13,58,35,1026.1,1022.1
2015-02-07,Albury,33.5,16.9,0,13,17,53,26,1023.8,1019.6
2015-02-08,Albury,38.8,19.6,0.2,4,9,74,21,1018.7,1014.9
2015-02-09,Albury,36.1,20.4,0,19,17,53,23,1019.9,1017.2
2015-02-10,Albury,34,18.3,0,6,15,54,35,1021.8,1018.7
2015-02-11,Albury,35.8,20.3,0,9,13,62,30,1020.5,1016.5
2015-02-12,Albury,31.9,17.8,9.8,4,15,74,37,1021.4,1018.6
2015-02-13,Albury,32,18.3,0,7,6,69,34,1022.9,1019.4
2015-02-14,Albury,24.7,19.3,0.2,9,9,63,96,1019.6,1018
